Date,Close/Last,Volume,Open,High,Low
12/26/2018,$253.67 ,14203700,$233.92 ,$254.50 ,$231.23 
12/24/2018,$233.88 ,9547616,$242 ,$250.65 ,$233.68 
12/21/2018,$246.39 ,21359330,$263.83 ,$264.50 ,$241.29 
12/20/2018,$260.58 ,16769340,$264.64 ,$269.90 ,$251.88 
12/19/2018,$266.77 ,13767940,$269.96 ,$280.87 ,$263.77 
12/18/2018,$270.94 ,10330450,$263.30 ,$275.75 ,$263.29 
12/17/2018,$262.80 ,9616301,$266.51 ,$272.98 ,$261.08 
12/14/2018,$266.84 ,9908930,$271.81 ,$277.67 ,$265 
12/13/2018,$276.02 ,8373219,$277.64 ,$279.32 ,$271.85 
12/12/2018,$274.88 ,11439180,$267.66 ,$281.77 ,$266.48 
12/11/2018,$265.32 ,9823745,$274.08 ,$274.50 ,$262.76 
12/10/2018,$269.70 ,9582549,$264.19 ,$271.18 ,$260.61 
12/7/2018,$265.14 ,12454720,$282.48 ,$284.21 ,$263.38 
12/6/2018,$282.88 ,13043830,$268.33 ,$283.22 ,$267.14 
12/4/2018,$275.33 ,12762320,$288.13 ,$295.74 ,$274.72 
12/3/2018,$290.30 ,14098100,$293.19 ,$298.72 ,$284.58 
11/30/2018,$286.13 ,11835670,$288 ,$290.81 ,$283.06 
11/29/2018,$288.75 ,15016520,$282.32 ,$290.49 ,$275.50 
11/28/2018,$282.65 ,14773990,$271.98 ,$284 ,$263.34 
11/27/2018,$266.63 ,10956480,$259.24 ,$269.08 ,$256.14 
11/26/2018,$261.43 ,12490330,$260.55 ,$266.25 ,$253.80 
11/23/2018,$258.82 ,5245123,$260.11 ,$265.50 ,$256.84 
11/21/2018,$262.13 ,11014290,$274.42 ,$275.34 ,$261.51 
11/20/2018,$266.98 ,16676540,$254.63 ,$276.34 ,$250 
11/19/2018,$270.60 ,12486920,$283.79 ,$285.09 ,$269.15 
11/16/2018,$286.21 ,9084589,$287.14 ,$291.72 ,$281 
11/15/2018,$290.06 ,9874546,$285.51 ,$292.50 ,$282.16 
11/14/2018,$286.73 ,16807390,$300.40 ,$301.84 ,$278.30 
11/13/2018,$294.40 ,12117170,$295 ,$303.55 ,$289.10 
11/12/2018,$294.07 ,10886490,$300 ,$302.49 ,$290.63 
11/9/2018,$303.47 ,13463170,$311.07 ,$312.98 ,$298.01 
11/8/2018,$317.92 ,11008020,$328 ,$332.05 ,$316.61 
11/7/2018,$327.50 ,13308030,$312.90 ,$328.56 ,$311 
11/6/2018,$310.84 ,9659785,$314.76 ,$320.22 ,$305.30 
11/5/2018,$315.44 ,10247430,$311.10 ,$317.53 ,$303.74 
11/2/2018,$309.10 ,13356130,$318 ,$321.88 ,$308.33 
11/1/2018,$317.38 ,15031690,$304.59 ,$318.45 ,$296.67 
10/31/2018,$301.78 ,20092970,$297.77 ,$311.50 ,$295.05 
10/30/2018,$285.81 ,23622680,$275.57 ,$290.53 ,$271.21 
10/29/2018,$284.84 ,21662320,$305.26 ,$307.89 ,$275.40 
10/26/2018,$299.83 ,19591690,$300.51 ,$313.99 ,$292.30 
10/25/2018,$312.87 ,13285040,$307.12 ,$319.94 ,$305.25 
10/24/2018,$301.83 ,18926130,$332.28 ,$333 ,$300.73 
10/23/2018,$333.16 ,14880870,$318 ,$336.58 ,$316.77 
10/22/2018,$329.54 ,17081350,$333.10 ,$335.80 ,$320.34 
10/19/2018,$332.67 ,16696220,$351 ,$355.80 ,$332.20 
10/18/2018,$346.71 ,18067760,$360.67 ,$362.20 ,$346.05 
10/17/2018,$364.70 ,32564190,$378.33 ,$380 ,$356.50 
10/16/2018,$346.40 ,19670560,$337.24 ,$347.95 ,$330.56 
10/15/2018,$333.13 ,11177510,$337.63 ,$339.21 ,$326.93 
10/12/2018,$339.56 ,14806860,$339.57 ,$341.30 ,$328.90 
10/11/2018,$321.10 ,16020690,$324.94 ,$334.20 ,$315.81 
10/10/2018,$325.89 ,17063660,$353.52 ,$355.15 ,$325.39 
10/9/2018,$355.71 ,8730976,$348.48 ,$358.72 ,$347.09 
10/8/2018,$349.10 ,12367510,$345.18 ,$352.95 ,$338.11 
10/5/2018,$351.35 ,13512410,$359.77 ,$363.50 ,$343 
10/4/2018,$363.65 ,9052362,$375.88 ,$375.92 ,$360.40 
10/3/2018,$377.05 ,5791686,$378.53 ,$380.93 ,$374.88 
10/2/2018,$377.14 ,8620881,$384.38 ,$386.80 ,$373.83 
10/1/2018,$381.43 ,8339887,$375.85 ,$386.11 ,$375.59 
9/28/2018,$374.13 ,7104066,$379.24 ,$380.80 ,$373.73 
9/27/2018,$380.71 ,7295123,$379.87 ,$383.20 ,$376 
9/26/2018,$377.88 ,13540220,$373.59 ,$382 ,$370.88 
9/25/2018,$369.43 ,6775710,$370.23 ,$371.34 ,$364.49 
9/24/2018,$369.61 ,9284561,$359 ,$373.64 ,$354.33 
9/21/2018,$361.19 ,11894650,$366.59 ,$372.22 ,$360.74 
9/20/2018,$365.36 ,6756310,$370.26 ,$370.26 ,$363.17 
9/19/2018,$366.96 ,11842150,$373.95 ,$377.61 ,$359.17 
9/18/2018,$367.65 ,10387420,$353.67 ,$368.15 ,$351.56 
9/17/2018,$350.35 ,7017306,$364.22 ,$367.33 ,$349.57 
9/14/2018,$364.56 ,4735893,$368.55 ,$371.09 ,$363.46 
9/13/2018,$368.15 ,8349938,$371.91 ,$374.09 ,$366.84 
9/12/2018,$369.95 ,10360140,$359.08 ,$370.43 ,$356.24 
9/11/2018,$355.93 ,6190391,$344.67 ,$356.15 ,$343.90 
9/10/2018,$348.41 ,5732200,$352.27 ,$352.50 ,$343.08 
9/7/2018,$348.68 ,9094700,$342.20 ,$355.75 ,$341.25 
9/6/2018,$346.46 ,13029930,$347.44 ,$356 ,$341.99 
9/5/2018,$341.18 ,13072940,$360 ,$363.39 ,$335.83 
9/4/2018,$363.60 ,7590605,$366.47 ,$368.88 ,$361.26 
8/31/2018,$367.68 ,7918045,$370.66 ,$376 ,$367.08 
8/30/2018,$370.98 ,10969500,$365 ,$376.81 ,$363.54 
8/29/2018,$368.04 ,8103592,$367.20 ,$369.86 ,$362.91 
8/28/2018,$368.49 ,9190409,$367.23 ,$369.99 ,$360.38 
8/27/2018,$364.58 ,17371910,$367.15 ,$374.49 ,$360 
8/24/2018,$358.82 ,14705630,$346 ,$359.15 ,$344.54 
8/23/2018,$339.17 ,11312170,$348.11 ,$350.08 ,$337.65 
8/22/2018,$344.44 ,8912548,$338.49 ,$346.21 ,$337.41 
8/21/2018,$338.02 ,14501880,$331 ,$341.50 ,$329.70 
8/20/2018,$327.73 ,13564480,$314.64 ,$331.60 ,$310.93 
8/17/2018,$316.78 ,10370280,$319.01 ,$324.37 ,$312.96 
8/16/2018,$322.44 ,6674219,$329.90 ,$331.17 ,$321.21 
8/15/2018,$326.40 ,11746500,$334.03 ,$335.50 ,$321 
8/14/2018,$337.49 ,5791723,$342.09 ,$342.41 ,$336.25 
8/13/2018,$341.31 ,6884455,$339.89 ,$347.19 ,$339.07 
8/10/2018,$345.87 ,4327581,$346.91 ,$349.10 ,$344.42 
8/9/2018,$349.36 ,4680889,$347.96 ,$352.44 ,$345.82 
8/8/2018,$347.61 ,5392715,$352.21 ,$352.29 ,$346.61 
8/7/2018,$351.83 ,7952555,$353.23 ,$357.31 ,$349.01 
8/6/2018,$350.92 ,8186587,$342.87 ,$351.98 ,$341.74 
8/3/2018,$343.09 ,8836308,$347.75 ,$347.86 ,$338.48 
8/2/2018,$344.50 ,7111670,$337.23 ,$345 ,$334.71 
8/1/2018,$338.38 ,7761986,$335.87 ,$344.41 ,$334.02 
7/31/2018,$337.45 ,14039440,$331.51 ,$342.50 ,$328 
7/30/2018,$334.96 ,18227810,$351.93 ,$352.03 ,$334.02 
7/27/2018,$355.21 ,8938523,$366.85 ,$367 ,$351.65 
7/26/2018,$363.09 ,6961506,$358.19 ,$365.54 ,$356.63 
7/25/2018,$362.87 ,8382441,$357.57 ,$363.28 ,$355.65 
7/24/2018,$357.32 ,12829360,$366.94 ,$367.40 ,$354.56 
7/23/2018,$362.66 ,11463490,$359.15 ,$363.90 ,$353.60 
7/20/2018,$361.05 ,15089420,$364.92 ,$370.50 ,$360.14 
7/19/2018,$364.23 ,16829630,$371.06 ,$375.75 ,$363 
7/18/2018,$375.13 ,21706840,$381.24 ,$383.13 ,$372.36 
7/17/2018,$379.48 ,58303640,$346.95 ,$385 ,$344 
7/16/2018,$400.48 ,22225460,$398.98 ,$403.36 ,$391.75 
7/13/2018,$395.80 ,15695110,$409.19 ,$410 ,$395.08 
7/12/2018,$413.50 ,12703940,$415.16 ,$416.79 ,$407.80 
7/11/2018,$418.65 ,9635060,$411.34 ,$419.77 ,$410.60 
7/10/2018,$415.63 ,9205902,$417.24 ,$419.44 ,$413.08 
7/9/2018,$418.97 ,11091340,$415.95 ,$419.12 ,$411.10 
7/6/2018,$408.25 ,8568382,$397.45 ,$408.65 ,$395.52 
7/5/2018,$398.39 ,8418116,$393.80 ,$399.24 ,$390.86 
7/3/2018,$390.52 ,5280344,$399.49 ,$399.98 ,$389.50 
7/2/2018,$398.18 ,8125655,$385.45 ,$398.38 ,$380 
6/29/2018,$391.43 ,9228678,$399.19 ,$401.33 ,$390.55 
6/28/2018,$395.42 ,12202630,$395 ,$396.90 ,$387.10 
6/27/2018,$390.39 ,16495200,$407.56 ,$411.59 ,$390 
6/26/2018,$399.39 ,15165630,$393.28 ,$404.78 ,$389.05 
6/25/2018,$384.48 ,22458240,$404.69 ,$405.99 ,$378.75 
6/22/2018,$411.09 ,10410580,$419.98 ,$420.50 ,$409.65 
6/21/2018,$415.44 ,18048570,$421.38 ,$423.21 ,$406.37 
6/20/2018,$416.76 ,16453370,$415.15 ,$419.47 ,$409.60 
6/19/2018,$404.98 ,16673810,$389.50 ,$405.29 ,$388.50 
6/18/2018,$390.40 ,6800984,$387.72 ,$393.16 ,$386.50 
6/15/2018,$391.98 ,13569210,$390.71 ,$398.86 ,$387.51 
6/14/2018,$392.87 ,14549540,$384.27 ,$395.03 ,$383.25 
6/13/2018,$379.93 ,18186020,$367.53 ,$384.25 ,$364.11 
6/12/2018,$363.83 ,4220072,$363.60 ,$365.98 ,$362 
6/11/2018,$361.45 ,4415776,$361.88 ,$365.67 ,$360.91 
6/8/2018,$360.57 ,5222873,$358.06 ,$362.39 ,$356.25 
6/7/2018,$361.40 ,8260323,$368.54 ,$368.70 ,$357.80 
6/6/2018,$367.45 ,7700033,$367.78 ,$369.68 ,$363.33 
6/5/2018,$365.80 ,8346886,$363.32 ,$369.83 ,$361.41 
6/4/2018,$361.81 ,7662865,$362.69 ,$363 ,$355.51 
6/1/2018,$359.93 ,7102421,$353.88 ,$359.99 ,$352.82 
5/31/2018,$351.60 ,6906813,$353.80 ,$355.53 ,$350.21 
5/30/2018,$353.54 ,5658169,$352.37 ,$354 ,$349.26 
5/29/2018,$349.73 ,9700413,$351.50 ,$356.10 ,$346.71 
5/25/2018,$351.29 ,7801602,$349.90 ,$354.36 ,$348.83 
5/24/2018,$349.29 ,14493130,$344.34 ,$354 ,$341.12 
5/23/2018,$344.72 ,10021210,$329.04 ,$345 ,$328.09 
5/22/2018,$331.62 ,5916643,$334.05 ,$336.63 ,$331.15 
5/21/2018,$331.82 ,6596446,$327.11 ,$331.88 ,$325.45 
5/18/2018,$324.18 ,3574961,$324.90 ,$326.42 ,$322.80 
5/17/2018,$325.22 ,4927856,$327.53 ,$330.45 ,$323.17 
5/16/2018,$328.19 ,3664326,$326.28 ,$329.72 ,$325.14 
5/15/2018,$326.13 ,4739263,$325.94 ,$326.94 ,$322.43 
5/14/2018,$328.53 ,4086250,$327.25 ,$330.50 ,$327.04 
5/11/2018,$326.46 ,4584430,$329.65 ,$331.26 ,$324.87 
5/10/2018,$329.60 ,5232784,$331.50 ,$332.06 ,$327.34 
5/9/2018,$330.30 ,5623407,$328.79 ,$331.95 ,$327.51 
5/8/2018,$326.89 ,4694953,$325.90 ,$327.35 ,$323.05 
5/7/2018,$326.26 ,7121198,$321.99 ,$329.02 ,$319.34 
5/4/2018,$320.09 ,8204203,$308.71 ,$320.98 ,$307.67 
5/3/2018,$311.69 ,6037386,$312.59 ,$312.59 ,$305.73 
5/2/2018,$313.36 ,5577613,$311.65 ,$317.10 ,$310.40 
5/1/2018,$313.30 ,6014838,$310.36 ,$313.48 ,$306.69 
4/30/2018,$312.46 ,6066764,$311.07 ,$317.88 ,$310.12 
4/27/2018,$311.76 ,7070118,$316.25 ,$317.45 ,$306.50 
4/26/2018,$313.98 ,9223707,$310 ,$316.63 ,$305.58 
4/25/2018,$305.76 ,14763940,$306.37 ,$309.98 ,$292.62 
4/24/2018,$307.02 ,13873450,$319.22 ,$320.25 ,$302.31 
4/23/2018,$318.69 ,8871631,$329.15 ,$331.22 ,$317.08 
4/20/2018,$327.77 ,9116941,$332.22 ,$336.51 ,$326 
4/19/2018,$332.70 ,8420032,$332.88 ,$335.31 ,$326.77 
4/18/2018,$334.52 ,11175190,$336.30 ,$338.82 ,$331.10 
4/17/2018,$336.06 ,33811180,$329.66 ,$338.62 ,$323.77 
4/16/2018,$307.78 ,19782250,$315.99 ,$316.10 ,$304 
4/13/2018,$311.65 ,12001850,$317.29 ,$317.49 ,$308.23 
4/12/2018,$309.25 ,10206660,$309.72 ,$311.13 ,$306.75 
4/11/2018,$303.67 ,14839040,$302.89 ,$311.64 ,$301.82 
4/10/2018,$298.07 ,10669840,$297.68 ,$298.95 ,$291.69 
4/9/2018,$289.93 ,9833068,$291.77 ,$299.55 ,$289.12 
4/6/2018,$288.85 ,11362890,$289.10 ,$298.85 ,$285.65 
4/5/2018,$293.97 ,10569180,$293.15 ,$299.16 ,$289.11 
4/4/2018,$288.94 ,12892670,$273.63 ,$290.31 ,$271.22 
4/3/2018,$283.67 ,12669270,$285.45 ,$291.25 ,$278.01 
4/2/2018,$280.29 ,13343310,$291.94 ,$292.87 ,$275.05 
3/29/2018,$295.35 ,19115850,$287 ,$295.35 ,$275.90 
3/28/2018,$285.77 ,18949520,$298.39 ,$298.80 ,$281.61 
3/27/2018,$300.69 ,12028240,$322.49 ,$322.90 ,$297 
3/26/2018,$320.35 ,11970640,$309.36 ,$321.03 ,$302 
3/23/2018,$300.94 ,9504181,$307.41 ,$310.73 ,$300.36 
3/22/2018,$306.70 ,7959714,$313.07 ,$314.12 ,$305.66 
3/21/2018,$316.48 ,5061869,$316.35 ,$319.40 ,$314.51 
3/20/2018,$317.50 ,5983240,$313.26 ,$319.50 ,$312.80 
3/19/2018,$313.48 ,9844201,$315.80 ,$317 ,$307.34 
3/16/2018,$318.45 ,7315268,$321.42 ,$324.11 ,$318.37 
3/15/2018,$321.09 ,5465467,$323.17 ,$323.40 ,$318.14 
3/14/2018,$321.55 ,10463840,$318.16 ,$323.88 ,$317.70 
3/13/2018,$315.88 ,12878750,$323.87 ,$325.84 ,$313.28 
3/12/2018,$321.30 ,20277420,$333.56 ,$333.98 ,$318.60 
3/9/2018,$331.44 ,14320240,$321.33 ,$331.44 ,$320.23 
3/8/2018,$317 ,11366700,$322.20 ,$322.92 ,$314.13 
3/7/2018,$321.16 ,17110740,$320 ,$323.74 ,$314.55 
3/6/2018,$325.22 ,18245450,$319.88 ,$325.79 ,$316.50 
3/5/2018,$315 ,18957770,$302.85 ,$316.91 ,$297.60 
3/2/2018,$301.05 ,13278500,$284.65 ,$301.18 ,$283.23 
3/1/2018,$290.39 ,11892990,$292.75 ,$295.25 ,$283.83 
2/28/2018,$291.38 ,7501444,$293.10 ,$295.75 ,$290.78 
2/27/2018,$290.61 ,9247414,$294.77 ,$297.36 ,$290.59 
2/26/2018,$294.16 ,10256830,$288.75 ,$295.65 ,$287.01 
2/23/2018,$285.93 ,7292789,$281 ,$286 ,$277.81 
2/22/2018,$278.14 ,8878337,$283.88 ,$284.50 ,$274.45 
2/21/2018,$281.04 ,9348109,$282.07 ,$286.64 ,$280.01 
2/20/2018,$278.55 ,7754759,$277.74 ,$285.81 ,$276.61 
2/16/2018,$278.52 ,8302883,$278.73 ,$281.96 ,$275.69 
2/15/2018,$280.27 ,10724010,$270.03 ,$280.50 ,$267.63 
2/14/2018,$266 ,10948740,$260.47 ,$269.88 ,$260.33 
2/13/2018,$258.27 ,6805745,$257.29 ,$261.41 ,$254.70 
2/12/2018,$257.95 ,8518564,$252.14 ,$259.15 ,$249 
2/9/2018,$249.47 ,16899060,$253.85 ,$255.80 ,$236.11 
2/8/2018,$250.10 ,9267707,$267.08 ,$267.62 ,$250 
2/7/2018,$264.56 ,8729209,$266.58 ,$272.45 ,$264.33 
2/6/2018,$265.72 ,12412240,$247.70 ,$266.70 ,$245 
2/5/2018,$254.26 ,11816490,$262 ,$267.90 ,$250.03 
2/2/2018,$267.43 ,9030600,$263 ,$270.62 ,$262.71 
2/1/2018,$265.07 ,9651161,$266.41 ,$271.95 ,$263.38 
1/31/2018,$270.30 ,11653530,$281.94 ,$282.29 ,$269.58 
1/30/2018,$278.80 ,12055820,$277 ,$282.73 ,$272.70 
1/29/2018,$284.59 ,17377340,$274.20 ,$286.81 ,$273.92 
1/26/2018,$274.60 ,10932370,$271.49 ,$274.60 ,$268.76 
1/25/2018,$269.70 ,15311560,$263 ,$272.30 ,$260.23 
1/24/2018,$261.30 ,17193780,$250.88 ,$261.71 ,$249.31 
1/23/2018,$250.29 ,27637170,$255.05 ,$257.71 ,$248.02 
1/22/2018,$227.58 ,17128090,$222 ,$227.79 ,$221.20 
1/19/2018,$220.46 ,10356210,$222.75 ,$223.49 ,$218.50 
1/18/2018,$220.33 ,8212094,$220.34 ,$220.58 ,$216.55 
1/17/2018,$217.50 ,9070403,$221 ,$221.15 ,$216.32 
1/16/2018,$221.53 ,13495260,$224.24 ,$226.07 ,$217.20 
1/12/2018,$221.23 ,8190531,$217.18 ,$222.55 ,$216 
1/11/2018,$217.24 ,6988980,$214.29 ,$217.75 ,$213.35 
1/10/2018,$212.52 ,5948247,$207.57 ,$213.64 ,$206.91 
1/9/2018,$209.31 ,6111640,$212.11 ,$212.98 ,$208.59 
1/8/2018,$212.05 ,5550909,$210.02 ,$212.50 ,$208.44 
1/5/2018,$209.99 ,7003241,$207.25 ,$210.02 ,$205.59 
1/4/2018,$205.63 ,6019937,$206.20 ,$207.05 ,$204.00 
1/3/2018,$205.05 ,8585808,$202.05 ,$206.21 ,$201.50 
1/2/2018,$201.07 ,10891830,$196.10 ,$201.65 ,$195.42 
12/29/2017,$191.96 ,5180539,$192.51 ,$193.95 ,$191.22 
12/28/2017,$192.71 ,10097040,$187.18 ,$194.49 ,$186.85 
12/27/2017,$186.24 ,3990782,$187.80 ,$188.10 ,$185.22 
12/26/2017,$187.76 ,3044444,$189.78 ,$189.94 ,$186.40 
12/22/2017,$189.94 ,3772823,$188.33 ,$190.95 ,$186.80 
12/21/2017,$188.62 ,3548372,$189.44 ,$190.95 ,$187.58 
12/20/2017,$188.82 ,6408432,$187.94 ,$189.11 ,$185.26 
12/19/2017,$187.02 ,7025428,$190.18 ,$190.30 ,$185.75 
12/18/2017,$190.42 ,5007915,$191.20 ,$191.65 ,$188.90 
12/15/2017,$190.12 ,7272899,$189.61 ,$191.43 ,$188.01 
12/14/2017,$189.56 ,7758883,$187.98 ,$192.64 ,$187.20 
12/13/2017,$187.86 ,4702165,$186.10 ,$188.69 ,$185.41 
12/12/2017,$185.73 ,4165826,$186.01 ,$187.85 ,$184.82 
12/11/2017,$186.22 ,5253442,$187.85 ,$189.42 ,$185.91 
12/8/2017,$188.54 ,4964188,$186.50 ,$189.42 ,$186.30 
12/7/2017,$185.20 ,4656700,$185.71 ,$187.34 ,$183.22 
12/6/2017,$185.30 ,5355126,$183.38 ,$186.48 ,$182.88 
12/5/2017,$184.21 ,5781783,$183.50 ,$188.14 ,$181.19 
12/4/2017,$184.04 ,9066897,$189.36 ,$189.72 ,$178.38 
12/1/2017,$186.82 ,6216025,$186.99 ,$189.80 ,$185 
11/30/2017,$187.58 ,6615516,$190.31 ,$190.86 ,$186.68 
11/29/2017,$188.15 ,14180450,$198.91 ,$199.03 ,$184.32 
11/28/2017,$199.18 ,6975416,$195.34 ,$199.68 ,$194.01 
11/27/2017,$195.05 ,3200207,$195.56 ,$195.85 ,$194 
11/24/2017,$195.75 ,2160535,$196.65 ,$196.90 ,$195.33 
11/22/2017,$196.32 ,5892321,$196.58 ,$196.75 ,$193.63 
11/21/2017,$196.23 ,4618281,$195.04 ,$197.52 ,$194.97 
11/20/2017,$194.10 ,3748824,$193.30 ,$194.32 ,$191.90 
11/17/2017,$193.20 ,3902383,$195.74 ,$195.95 ,$192.65 
11/16/2017,$195.51 ,5669799,$194.33 ,$197.70 ,$193.75 
11/15/2017,$192.12 ,4198868,$194.54 ,$195.42 ,$191.53 
11/14/2017,$195.71 ,3440382,$193.64 ,$195.88 ,$193 
11/13/2017,$195.08 ,4605285,$191.12 ,$196.05 ,$191 
11/10/2017,$192.02 ,6619613,$191.61 ,$192.59 ,$189.50 
11/9/2017,$193.90 ,5959214,$194.46 ,$194.49 ,$190.81 
11/8/2017,$196.44 ,4233343,$196 ,$197.09 ,$194.74 
11/7/2017,$195.89 ,6460587,$200 ,$200.61 ,$194.80 
11/6/2017,$200.13 ,5845181,$200 ,$202.48 ,$198.09 
11/3/2017,$200.01 ,3676766,$199.80 ,$200.55 ,$197.99 
11/2/2017,$199.32 ,3596049,$197.45 ,$199.44 ,$197.09 
11/1/2017,$198 ,5007021,$197.24 ,$199.20 ,$196 
10/31/2017,$196.43 ,5511925,$198.21 ,$198.59 ,$195.22 
10/30/2017,$198.37 ,5434844,$199.62 ,$201.10 ,$197.07 
10/27/2017,$199.54 ,8122338,$197.20 ,$200.65 ,$196.22 
10/26/2017,$195.21 ,5173212,$194.66 ,$197.61 ,$194.08 
10/25/2017,$193.77 ,5313036,$195.38 ,$197.06 ,$193.01 
10/24/2017,$196.02 ,7052166,$192.75 ,$196.74 ,$191.40 
10/23/2017,$192.47 ,6975651,$194.17 ,$194.90 ,$191.03 
10/20/2017,$194.16 ,5989595,$195.90 ,$196.38 ,$193.77 
10/19/2017,$195.13 ,7030873,$193.01 ,$195.25 ,$191.16 
10/18/2017,$195.54 ,11188190,$199.99 ,$200.01 ,$194.25 
10/17/2017,$199.48 ,23855850,$200.11 ,$204.38 ,$197.77 
10/16/2017,$202.68 ,21777940,$201.95 ,$202.83 ,$197.86 
10/13/2017,$199.49 ,12046030,$199.70 ,$200.82 ,$197.19 
10/12/2017,$195.86 ,7765111,$196.75 ,$198.62 ,$194.71 
10/11/2017,$194.95 ,6438060,$195.57 ,$196.22 ,$193.81 
10/10/2017,$195.08 ,6231196,$197.85 ,$198.30 ,$192.10 
10/9/2017,$196.87 ,6966384,$199.10 ,$199.40 ,$196.56 
10/6/2017,$198.02 ,15253890,$194.30 ,$198.92 ,$192.05 
10/5/2017,$194.39 ,19360960,$185.65 ,$194.49 ,$184.49 
10/4/2017,$184.45 ,9190513,$181.41 ,$186.70 ,$181.25 
10/3/2017,$179.19 ,3952185,$177.65 ,$179.70 ,$177.55 
10/2/2017,$177.01 ,7335949,$182.11 ,$182.80 ,$176.58 
9/29/2017,$181.35 ,4221112,$180.73 ,$182.90 ,$180.65 
9/28/2017,$180.70 ,4074395,$181.25 ,$181.95 ,$179.36 
9/27/2017,$181.97 ,4988515,$181.01 ,$183.34 ,$180.70 
9/26/2017,$179.38 ,5599875,$180.70 ,$180.95 ,$176.55 
9/25/2017,$178.55 ,9359710,$186.46 ,$186.55 ,$177.70 
9/22/2017,$187.35 ,5456048,$188.40 ,$189.85 ,$186.39 
9/21/2017,$188.78 ,7141660,$185.82 ,$189.95 ,$184.51 
9/20/2017,$185.51 ,4613591,$186.10 ,$186.50 ,$183.20 
9/19/2017,$185.68 ,4963088,$184.98 ,$186.23 ,$184.17 
9/18/2017,$184.62 ,5355228,$183.61 ,$185.45 ,$182.73 
9/15/2017,$182.35 ,5577062,$182.73 ,$184.93 ,$181.43 
9/14/2017,$182.63 ,4500701,$183.25 ,$185.29 ,$182.07 
9/13/2017,$183.64 ,4312431,$184.07 ,$184.50 ,$182.55 
9/12/2017,$185.15 ,6681405,$182.55 ,$185.33 ,$180.64 
9/11/2017,$181.74 ,5974055,$178.10 ,$182.47 ,$178.03 
9/8/2017,$176.42 ,4589146,$178.45 ,$180.39 ,$176.25 
9/7/2017,$179 ,6015599,$178.80 ,$180.35 ,$177.10 
9/6/2017,$179.25 ,8736860,$175.25 ,$179.46 ,$173.73 
9/5/2017,$174.52 ,4595245,$173.40 ,$175.88 ,$172.44 
9/1/2017,$174.74 ,3810598,$175.55 ,$176.48 ,$173.92 
8/31/2017,$174.71 ,6931894,$175.45 ,$176.24 ,$173.86 
8/30/2017,$174.69 ,8026646,$169.50 ,$174.85 ,$169.37 
8/29/2017,$168.81 ,4615061,$165 ,$169.68 ,$164.73 
8/28/2017,$167.12 ,3644835,$166.43 ,$168.67 ,$165.60 
8/25/2017,$165.95 ,4060283,$168.58 ,$168.75 ,$165.50 
8/24/2017,$168.13 ,5358588,$169.86 ,$171.24 ,$166.15 
8/23/2017,$169.06 ,4630286,$168.35 ,$169.64 ,$166.70 
8/22/2017,$169.34 ,4881545,$167.76 ,$169.93 ,$167.04 
8/21/2017,$166.76 ,6475177,$166.91 ,$168.99 ,$164.23 
8/18/2017,$166.54 ,7382033,$165.95 ,$169.97 ,$165.80 
8/17/2017,$166.09 ,5192068,$169.23 ,$170.58 ,$165.72 
8/16/2017,$169.98 ,7008791,$167.50 ,$170.50 ,$166.25 
8/15/2017,$168.50 ,5531580,$171.53 ,$171.88 ,$168.25 
8/14/2017,$171 ,7463217,$169.80 ,$172.45 ,$168.80 
8/11/2017,$171.40 ,5020823,$169.86 ,$172.58 ,$169 
8/10/2017,$169.14 ,9622203,$174.03 ,$174.45 ,$167.60 
8/9/2017,$175.78 ,9658249,$171.43 ,$175.96 ,$170.01 
8/8/2017,$178.36 ,5951139,$181.37 ,$181.91 ,$177.45 
8/7/2017,$181.33 ,4607985,$181 ,$182.27 ,$179.10 
8/4/2017,$180.27 ,4488247,$179.60 ,$181 ,$178.50 
8/3/2017,$179.23 ,4621346,$180.53 ,$181.22 ,$178.02 
8/2/2017,$180.74 ,5759754,$182.22 ,$182.57 ,$177.81 
8/1/2017,$182.03 ,5057534,$182.49 ,$184.62 ,$181.43 
7/31/2017,$181.66 ,4865555,$184.26 ,$184.97 ,$180.65 
